time; gt_x; gt_y; gt_heading; odo_enc_x; odo_enc_y; odo_enc_heading; kalman_x; kalman_y; kalman_heading; right_enc; left_enc; compass; ds_id; ds_range; wall_x; wall_y
2.736; 0.459923; -1.45478e-06; -0.261801; 0; 0; 0; 0; 0; 0; 0; 0; 1000; 7; 0.0106101; 1000; 1000
2.752; 0.459923; -1.45478e-06; -0.261801; 0; 0; 0; 0; 0; 0; 0; 0; 1000; 7; 0.009841; 1000; 1000
2.768; 0.459923; -1.45477e-06; -0.261801; 0; 0; 0; 0; 0; 0; 0; 0; 1000; 7; 0.01259; 1000; 1000
2.784; 0.459923; -1.45477e-06; -0.261801; 0; 0; 0; 0; 0; 0; 0; 0; 1000; 7; 0.00980025; 1000; 1000
2.8; 0.459923; -1.45477e-06; -0.261801; 0; 0; 0; 0; 0; 0; 0; 0; 1000; 7; 0.0127037; 1000; 1000
2.816; 0.459923; -1.45477e-06; -0.261801; 0; 0; 0; 0; 0; 0; 0; 0; 1000; 7; 0.0109614; 1000; 1000
2.832; 0.459923; -1.45477e-06; -0.261801; 0; 0; 0; 0; 0; 0; 0; 0; 1000; 7; 0.00968804; 1000; 1000
2.848; 0.459923; -1.45477e-06; -0.261801; 0; 0; 0; 0; 0; 0; 0; 0; 1000; 7; 0.0119357; 1000; 1000
2.864; 0.459923; -1.45476e-06; -0.261801; 0; 0; 0; 0; 0; 0; 0; 0; 1000; 7; 0.0116628; 1000; 1000
2.88; 0.459923; -1.45477e-06; -0.261801; 0; 0; 0; 0; 0; 0; 0; 0; 1000; 7; 0.0127462; 1000; 1000
2.896; 0.459923; -1.45477e-06; -0.261801; 0; 0; 0; 0; 0; 0; 0; 0; 1000; 7; 0.010943; 1000; 1000
2.912; 0.459923; -1.45477e-06; -0.261801; 0; 0; 0; 0; 0; 0; 0; 0; 1000; 7; 0.011436; 1000; 1000
2.928; 0.459923; -1.45477e-06; -0.261801; 0; 0; 0; 0; 0; 0; 0; 0; 1000; 7; 0.0123845; 1000; 1000
2.944; 0.459923; -1.45477e-06; -0.261801; 0; 0; 0; 0; 0; 0; 0; 0; 1000; 7; 0.0118222; 1000; 1000
2.96; 0.459923; -1.45477e-06; -0.261801; 0; 0; 0; 0; 0; 0; 0; 0; 1000; 7; 0.0111195; 1000; 1000
2.976; 0.459923; -1.45478e-06; -0.261801; 0; 0; 0; 0; 0; 0; 0; 0; 1000; 7; 0.0110856; 1000; 1000
2.992; 0.459923; -1.45478e-06; -0.261801; 0; 0; 0; 0; 0; 0; 0; 0; -0.291629; 7; 0.0108742; 1000; 1000
